mse_unsharp_otsu,mse_unsharp_kmeans
11752.373224894205,1024.1431223551433
15310.501291910807,3039.8604431152344
11190.426712036133,4116.970082600911
14058.377065022787,2252.320785522461
15260.496215820312,15504.07069905599
12656.198740641275,2923.8923695882163
12478.540852864584,12691.578618367514
19145.883590698242,1517.8798116048176
10752.863489786783,1490.3077392578125
9899.476933797201,10318.581420898438
8434.332260131836,2386.087646484375
12258.122919718424,10639.23641459147
14868.965174357096,1519.5876566569011
16111.884979248047,5992.421854654948
13652.362950642904,2648.0551961263022
13810.041158040365,12488.67707824707
18168.866587320965,17674.35036722819
9260.015335083008,3667.988077799479
11120.772018432617,11502.99284362793
9236.177607218424,1097.4068044026692
10055.411727905273,1659.3140258789062
10406.975453694662,574.2562866210938
18396.827565511066,2323.791071573893
15346.10971069336,727.5502421061198
13463.102183024088,905.3672281901041
8929.449849446615,5841.484710693359
14181.184707641602,1935.694330851237
11939.14018758138,12467.59321085612
10989.455622355143,2681.040496826172
13090.328938802084,1655.791748046875
13022.736963907877,1732.4596048990886
9660.9601949056,1560.7190195719402
12417.535079956055,11006.528498331705
16225.178675333658,16379.038686116537
8747.629079182943,1422.7279154459636
14664.588785807291,13394.688059488932
11583.263290405273,3583.244094848633
13704.160146077475,13422.341929117838
17255.897364298504,2345.6247202555337
13920.93792215983,13340.895385742188
11679.094553629557,11482.836654663086
10791.710266113281,8051.676244099935
11054.93906656901,8345.879755655924
14847.73688252767,14655.663335164389
12820.208297729492,13265.531229654947
13207.714167277018,4003.0408833821616
13499.190892537436,13485.408320109049
13635.776992797852,12739.07730102539
10661.87636311849,10337.877446492514
12959.448638916016,1604.1912027994792
14617.385040283203,5753.651189168294
10090.922587076822,4012.0004272460938
16426.147638956707,1243.2167663574219
11707.978485107422,3962.205551147461
11252.868682861328,10300.471471150717
10664.424504597982,3425.0110626220703
12472.602264404297,3308.750289916992
21364.038497924805,208.2791951497396
13998.015014648438,15419.76230875651
9460.92751566569,1212.816655476888
16584.54659016927,16291.53362528483
11511.125834147135,11458.95337931315
20636.25063578288,4804.328552246094
10527.447514851889,4064.8374837239585
14605.257064819336,14260.780832926432
9723.0954691569,9290.705307006836
12026.966690063477,13546.641525268555
9812.138188680014,1960.6255849202473
13100.928654988607,1347.5161844889324
15141.688059488932,1874.4535217285156
9454.013448079428,10334.00136311849
10398.659072875977,10601.372477213541
11527.229120890299,8870.744257609049
10319.893590291342,4463.811177571614
13373.69418334961,13285.599344889322
10155.26405843099,1648.3731282552083
13302.934834798178,10826.505533854166
13674.339192708334,1093.2871754964192
13041.454432169596,13129.645009358725
10481.433420817057,3990.814295450846
11508.959411621094,4542.438268025716
10834.100708007812,1241.5135548909504
17004.90786234538,16757.84701538086
10210.226923624674,1162.7632344563801
12014.023966471354,11971.03466796875
13277.41958618164,3039.8685353597007
8689.857376098633,8954.81510925293
8090.317052205403,3789.331069946289
10228.594690958658,9743.669662475586
9344.375813802084,4919.703903198242
6011.593470255534,7465.578369140625
10384.157887776693,1433.1097208658855
8836.106592814127,9074.227834065756
13477.649912516275,12828.580520629883
12223.676274617514,2755.8692779541016
13904.162424723307,1351.662633260091
13504.70166015625,831.3218027750651
7940.922622680664,1730.4723866780598
16038.836588541666,1815.4809315999348
11917.58585103353,2422.9239603678384
11533.02645365397,1273.9102884928386
15480.244049072266,2933.4735005696616
8351.651473999023,4307.823354085286
16992.796096801758,1950.2435557047527
13292.300872802734,748.5010274251302
14407.276224772135,2539.3704528808594
14793.827977498373,1545.7636210123699
11378.361963907877,2281.9031829833984
11461.165171305338,11637.65229288737
15958.294576009115,16236.345169067383
18026.295186360676,17689.756434122723
12401.997182210287,2529.6465911865234
13149.193354288736,13331.142105102539
15592.055735270182,1871.7691802978516
6207.530970255534,1571.8905232747395
11669.790817260742,12052.741806030273
9441.712153116861,9878.49469502767
12301.93563334147,2988.5029805501304
16188.543075561523,16314.379084269205
11934.031967163086,1027.1853485107422
11256.044611612955,2811.3909505208335
11570.244801839193,12546.44671122233
14167.31884765625,13661.458836873373
24175.366785685223,23536.223200480144
8434.990524291992,8711.243764241537
14415.46689860026,12525.728505452475
8209.009857177734,5823.018732706706
12788.901987711588,12176.1337890625
14031.825139363607,11081.316401163736
9246.618041992188,2402.6240895589194
11723.797922770182,11959.309046427408
12093.056070963541,2723.5436045328775
11356.369506835938,11737.706359863281
10504.70393371582,2459.6748555501304
20030.198084513348,19980.698486328125
8119.406575520833,9825.870361328125
9811.912292480469,1699.4816487630208
12084.52481587728,12062.036326090494
12241.081741333008,1862.821253458659
10649.687764485678,2490.651657104492
10968.419092814127,2030.348897298177
10081.43002319336,3508.895207722982
10192.91317240397,3112.5589141845703
10559.042780558268,10175.213134765625
12186.903971354166,883.4776713053385
9513.159927368164,10991.245346069336
8545.103876749674,1931.8629099527996
23230.331044514973,23393.399154663086
11863.594065348307,4826.532867431641
11443.825424194336,2504.038340250651
12802.115193684896,12728.695449829102
14182.12766011556,3999.4390970865884
17656.601857503254,1604.718246459961
19864.489451090496,3282.759251912435
11095.797602335611,11266.792475382486
7904.274724324544,8631.240707397461
12866.301986694336,2306.561264038086
13516.64040629069,13891.663838704428
15894.804275512695,4708.839564005534
14175.829132080078,13999.269943237305
9365.572682698568,2018.0736287434895
7952.58523050944,3518.5528615315757
9928.607050577799,8667.206654866537
17733.38862101237,17472.113021850586
10755.526041666666,6826.898569742839
15184.765329996744,16253.573277791342
15257.445276896158,16244.150833129883
10079.325698852539,10759.349182128906
15725.65858968099,1363.1094665527344
10977.827651977539,431.4212900797526
10548.718454996744,1188.8988037109375
10492.247131347656,10629.21533203125
13080.918212890625,14035.452606201172
12996.058944702148,857.8387807210287
11643.743128458658,13250.787114461264
10614.94607035319,11902.06223042806
11840.414301554361,11647.886413574219
16392.975240071613,1544.2852732340496
12425.258641560873,11975.34750366211
10031.25222269694,10988.404973347982
17650.414576212566,1835.1023457845051
15609.961008707682,15497.288014729818
11607.493794759115,11775.117477416992
8774.480209350586,8363.714782714844
10789.06729634603,10834.158213297525
14044.108337402344,2806.837371826172
16362.006663004557,16081.91414896647
10953.023559570312,2421.9525604248047
8682.341532389322,8202.240748087564
14955.495620727539,1770.0099283854167
15335.192606608072,15242.599161783854
11178.912587483725,13074.46620686849
10533.074956258139,3410.2804565429688
12323.349573771158,941.0665740966797
8324.151545206705,8237.17172241211
10247.412841796875,3990.3359018961587
6023.9668528238935,7259.827977498372
11340.683965047201,3947.326014200846
14777.882334391275,15773.92783610026
10884.30126953125,9163.211563110352
10991.066752115885,5011.810567220052
14741.155014038086,14255.798212687174
10541.816513061523,10570.168411254883
14818.40651957194,521.097646077474
11810.220006306967,12107.729008992514
11297.51410929362,2853.8248341878257
12582.867955525717,12573.896642049154
13383.188385009766,1407.452133178711
12317.335800170898,5167.457743326823
13312.73087056478,13993.662658691406
11819.411661783854,3492.096893310547
18040.274037679035,2539.532460530599
16920.668970743816,1364.9298400878906
9563.92219543457,4055.244603474935
12751.171193440756,12466.693552652994
11257.906102498373,8304.97812906901
9871.936030069986,10298.413045247396
12141.417460123697,12003.675765991211
12243.241368611654,4195.172210693359
12855.681365966797,12142.074096679688
11801.643391927084,11075.89883931478
8910.96137491862,11291.292195638021
9705.575007120768,10041.082489013672
14033.739741007486,3371.384490966797
18267.445281982422,17234.403732299805
11681.233418782553,11697.960439046225
11704.762725830078,7012.984776814778
10010.383865356445,10235.43618774414
16513.65022277832,1612.4330037434895
17057.472569783527,10259.973805745443
8057.488169352214,2044.8125457763672
8281.16431681315,7848.414596557617
9849.269220987955,1229.6709543863933
12144.790776570639,12206.451843261719
11709.9963277181,12250.91574605306
11558.44295756022,2430.2084757486978
17080.756490071613,16132.375106811523
11357.929494222006,11133.452540079752
14132.890965779623,1331.1133371988933
14889.203165690104,4107.290766398112
14999.67422993978,14973.34477742513
9432.465449015299,9562.508346557617
18406.82452392578,18200.82974243164
14251.576299031576,14335.551869710287
15115.018931070963,14515.237009684244
7994.515716552734,8994.148417154947
11086.175455729166,2834.708465576172
11722.725784301758,7020.508127848308
13413.236536661783,2054.0998179117837
7316.455337524414,3918.1773630777993
12062.834172566732,13227.53391011556
13038.342737833658,12645.606185913086
14015.78799947103,828.6364491780599
12534.242090861002,1492.5335388183594
13213.97944132487,13453.695348103842
19122.829879760742,14486.229319254557
20782.684997558594,20746.131876627605
11247.960210164389,10549.414093017578
14966.162155151367,14822.135757446289
11551.79367574056,12147.375549316406
11999.554901123047,1323.0641835530598
7973.210983276367,7935.133987426758
10148.319432576498,8820.646428426107
21131.348673502605,13300.407246907553
13808.37771097819,2894.6220092773438
15227.885055541992,15318.145940144857
12497.294474283854,13649.867502848307
13941.946472167969,1258.7754872639973
11621.174896240234,11826.546610514322
13988.404647827148,12631.099629720053
9830.250295003256,1765.0833740234375
9256.74016825358,2411.644460042318
14141.344294230143,13551.399068196615
10175.232218424479,3207.2841440836587
12939.383646647135,4615.358708699544
7749.479726155599,3812.249257405599
10822.347610473633,4074.8311462402344
13773.317357381186,13885.170216878256
21567.79118855794,2079.7640075683594
14822.98721822103,926.3755493164062
16015.826614379883,16161.177378336588
11079.364430745443,8893.126988728842
14444.608637491861,8511.959732055664
12961.6789449056,12108.277425130209
17581.43620808919,5951.8064524332685
15274.578928629557,468.4731699625651
12367.027669270834,12206.021494547525
11773.297154744467,8141.158203125
13855.784184773764,1256.4551391601562
10564.513173421225,4332.394114176433
14104.360158284506,14412.1623433431
16323.434916178385,16293.516749064127
16351.963551839193,526.5249989827474
6238.47216796875,6858.000411987305
9842.301971435547,9554.811874389648
15143.863220214844,1193.1596120198567
10802.088577270508,10540.735158284506
15720.31623840332,17018.772135416668
11882.834243774414,2736.428914388021
21251.73935953776,20655.255111694336
8737.747970581055,3181.9441935221353
5605.659581502278,2247.2050170898438
16854.9418741862,15949.716801961264
11172.758341471354,3027.266515096029
15280.754755655924,1011.7840423583984
18593.135320027668,18065.647115071613
13219.674184163412,13822.919718424479
15453.99575805664,14840.062372843424
11869.07378133138,3269.5460408528647
14933.743286132812,14175.930236816406
10848.981018066406,4952.09928894043
10126.865509033203,347.1906280517578
16653.468180338543,13776.040405273438
9519.753941853842,9508.340174357096
8817.221328735352,1423.813461303711
12694.924514770508,2246.8592274983725
16131.916681925455,16218.68391418457
14255.18527730306,14227.485295613607
8877.01764424642,1484.9384460449219
11678.003295898438,3113.357620239258
15700.178705851236,15580.163787841797
8852.018224080404,3555.401830037435
13959.599329630533,785.2855733235677
7228.144470214844,6966.794408162435
7543.548436482747,7054.659754435222
15479.267893473307,15336.673604329428
10086.56792195638,2029.5826161702473
10758.637201944986,985.2022552490234
13596.679723103842,13926.357798258463
7758.647186279297,7756.33523050944
16097.67586771647,15308.679092407227
14459.23941040039,14247.085042317709
11028.553604125977,11048.676401774088
16699.47863260905,16305.169428507486
16865.058868408203,16743.025716145832
12011.684387207031,9973.547505696615
10709.06290181478,2012.1956837972004
10608.107162475586,3144.6226501464844
16108.04791768392,16296.968556722006
11923.893600463867,9497.350931803385
5735.590845743815,2139.9982401529946
12724.716939290365,1911.2391662597656
13179.222356160482,12004.699381510416
13079.455927530924,1492.808822631836
14415.362248738607,1158.780537923177
18805.57009379069,18506.967086791992
10317.247065226236,2882.7291412353516
11104.284138997396,2272.5829010009766
17196.015106201172,1205.361587524414
10980.772944132486,4367.455764770508
10681.92680867513,10611.521606445312
14185.412048339844,4959.7871653238935
13796.360488891602,239.15846252441406
11714.549336751303,2722.0668029785156
25970.530736287434,25181.11052449544
23014.91330464681,5412.959096272786
10144.89133199056,2433.3570098876953
14157.887079874674,1429.4635976155598
10576.44682820638,4682.619110107422
8690.812189737955,1560.742396036784
11044.064580281576,3883.9507802327475
9957.792297363281,10055.287241617838
9698.846979777018,1197.0348154703777
9721.461720784506,9897.848983764648
14216.271458943686,13711.926569620768
17183.97559102376,2761.7188161214194
10523.161102294922,1965.1884206136067
13352.673044840494,1814.9645029703777
17647.780904134113,17232.428421020508
14923.535802205404,1174.7759450276692
11857.421585083008,2756.898595174154
16168.875991821289,15565.76008605957
12325.425399780273,12811.86041768392
12306.052444458008,7118.098068237305
10253.343673706055,6393.826868693034
12026.577611287436,14211.661026000977
16099.609329223633,2168.5437520345054
11370.29615275065,11734.215138753256
17962.37935892741,1184.5619659423828
8704.028483072916,8474.509068806967
11239.708786010742,2167.5055796305337
21794.999674479168,21884.32895406087
10246.115971883139,2115.5494283040366
10716.592224121094,13099.369201660156
10775.621571858725,10705.349833170572
8588.814325968424,3512.201746622721
9573.984848022461,4311.63254292806
5093.709386189778,909.2685292561849
19220.228057861328,847.9497222900391
12737.04290262858,12662.068776448568
13135.292495727539,1488.584437052409
9408.48306274414,5383.709447224935
12226.46875,12461.428685506186
15950.38042195638,15723.99860127767
9818.812428792318,4947.765762329102
12732.292434692383,2334.136703491211
9238.400268554688,4897.564010620117
8195.999567667643,4053.534881591797
11522.690129597982,2086.4850870768228
7287.484598795573,1824.3888092041016
15464.149454752604,18197.527282714844
7687.025309244792,6691.326817830403
9979.322428385416,10158.619237263998
14291.829905192057,1484.5857391357422
14917.41342163086,3259.0569814046225
18044.597407023113,7478.634521484375
12098.28033955892,3017.0710652669272
10956.497573852539,10718.33132425944
10798.050542195639,10751.875701904297
13007.989115397135,13336.948216756186
15508.57026163737,15515.863403320312
13148.739247639975,7559.954905192058
12930.296081542969,12799.39198811849
11980.352828979492,813.6379852294922
11372.566350301107,1678.335225423177
15185.191523234049,15190.915730794271
9904.245895385742,2959.1849314371743
10765.490793863932,10079.698969523111
12595.596221923828,1935.3617299397786
9478.197087605795,2182.1359354654946
9009.242808024088,9503.282114664713
9326.286590576172,4662.532435099284
12671.521286010742,10954.907806396484
11121.84073384603,5533.096196492513
10564.706024169922,3572.832433064779
11217.574666341146,10816.068318684896
13213.118209838867,11688.252573649088
11566.526255289713,791.3005523681641
11490.098225911459,6952.449798583984
13896.91128540039,13717.56819152832
13113.01838684082,12950.599014282227
14864.66414896647,14747.670669555664
12590.576721191406,11161.078587849936
16426.881103515625,1730.8643951416016
12727.20383199056,5238.3809814453125
14099.878931681314,10985.961369832357
10561.00168355306,10593.142883300781
12312.016250610352,3436.8729146321616
8509.35196431478,1617.5048268636067
17405.16454569499,17076.36217244466
15416.127431233725,15433.90446472168
9593.327331542969,3786.523956298828
11580.561065673828,9747.453903198242
9081.62678527832,9043.584213256836
14782.335932413736,10728.436330159506
8706.383483886719,8599.271102905273
8286.32037862142,9630.84723409017
11475.761739095053,2957.305908203125
16035.37456258138,5369.469980875651
27634.455947875977,26405.749181111652
17332.90858968099,5064.606409708659
14342.608637491861,1537.1512400309246
12323.733983357748,2327.4652252197266
9880.17978922526,3935.0755055745444
9911.944356282553,10938.658935546875
13339.44620259603,13834.987045288086
9460.030705769857,9117.984954833984
11233.276733398438,9146.825780232748
9949.440536499023,10127.397257486979
9418.412297566732,8670.914789835611
19327.129954020184,1066.1084442138672
12415.32160949707,1677.4786427815754
10230.667302449545,10395.122278849283
16359.493489583334,1100.670405069987
11930.463333129883,11962.32612101237
13218.082071940104,2789.9744720458984
15509.554275512695,3261.5567830403647
9045.653015136719,9613.300120035807
12406.121546427408,1343.0794881184895
11827.60247294108,5986.333180745442
14244.097783406576,13894.036931355795
19703.4638671875,19323.714096069336
10738.00407409668,9364.158762613932
11512.62752787272,11711.255655924479
19058.827117919922,18323.760177612305
12086.98654683431,9535.135833740234
19339.407516479492,18541.498423258465
15311.522699991861,2163.391830444336
13452.56862894694,12660.486740112305
15193.908477783203,1266.1427815755208
12115.258931477865,3885.6740926106772
9000.026402791342,3443.3518981933594
11025.763732910156,10953.048461914062
9854.680084228516,4628.496002197266
12160.818888346354,638.7196604410807
15199.158930460611,4489.735254923503
14343.317072550455,3910.5960998535156
13563.381779988607,15390.989781697592
18403.789255777996,1062.5764821370442
15258.398905436197,14677.201344807943
15082.416895548502,1634.9901072184246
10480.413838704428,2286.485112508138
10062.452692667643,2759.5221811930337
10984.078399658203,4883.429550170898
10704.547958374023,9050.163457234701
14025.705525716146,13959.11776224772
11755.704956054688,3898.9904022216797
11377.504770914713,11081.087763468424
13565.332499186197,3012.939437866211
9989.303248087564,2112.6219889322915
3709.093663533529,13043.818990071615
14717.567988077799,595.1345011393229
10229.679443359375,1576.1086934407551
13264.78645324707,13150.505025227865
8066.917307535808,1973.1111602783203
13634.147165934244,1203.4753977457683
15503.344167073568,15413.978993733725
10517.50949605306,9590.811731974283
9548.144205729166,9376.41317240397
14058.52944946289,13118.929560343424
10259.019185384115,9315.729227701822
12841.775685628256,12809.114954630533
31881.299850463867,31145.311004638672
10541.351913452148,11834.640752156576
11557.430099487305,1645.6243743896484
13523.156814575195,2684.397633870443
10305.694783528646,3410.380686442057
14154.236506144205,15641.479161580404
18532.372472127277,989.3455047607422
10386.848510742188,5179.512115478516
10307.984176635742,2844.337575276693
11521.32965596517,6090.660405476888
9801.449879964193,1046.1667938232422
14395.019622802734,14800.291198730469
11516.04551188151,11506.293619791666
12054.976501464844,3405.2891235351562
11898.176340738932,4385.6885325113935
13403.416687011719,13477.777221679688
14027.49403889974,12341.022603352865
7120.174952189128,4151.7061106363935
15545.926350911459,16364.989466349283
10748.277689615885,1103.4854736328125
14467.54758199056,14623.560251871744
9492.56239827474,5208.848459879558
11992.007741292318,3886.6517384847007
11543.622965494791,11237.696477254232
12833.05657450358,2035.8210550944011
10071.124821980795,4239.2484181722
13511.751831054688,12897.607549031576
17384.86408996582,17215.405848185223
13001.500106811523,11739.607554117838
7805.033213297526,1541.3351389567058
9448.242212931314,3874.8699086507163
15958.116017659506,800.2232411702474
10973.266225179037,11689.14771525065
11043.119450887045,4895.820617675781
13763.577987670898,614.767832438151
41022.82005818685,2806.226577758789
22649.990814208984,3026.520751953125
13478.133977254232,3078.7942250569663
16857.614924112957,16469.74922688802
17106.95606994629,17280.743204752605
15591.05575052897,1485.2824605305989
12566.665542602539,3331.084772745768
8658.202239990234,6542.5783131917315
7773.72580464681,7890.987798055013
10904.96408589681,11087.099919637045
13912.412180582682,1317.146489461263
12149.96603902181,2806.703913370768
11221.432001749674,5733.293935139974
27587.693252563477,26708.728576660156
13554.354934692383,1846.1486206054688
11157.866978963217,2353.3331349690757
11464.088628133139,11881.464965820312
11169.548324584961,2693.502466837565
8709.190775553385,9116.823425292969
11847.72910563151,9922.486780802408
10440.09407043457,9639.608510335287
7724.5800374348955,8189.441930135091
8705.33587137858,9157.732050577799
15554.402750651041,3074.7753143310547
19053.83417256673,17808.315231323242
11337.201807657877,5240.392593383789
10396.498509724936,4223.450444539388
17710.04871114095,17656.325271606445
11734.712239583334,10074.826059977213
11995.235783894857,12475.646311442057
13183.740921020508,2067.731216430664
19777.32162984212,19668.930638631184
9460.773198445639,4702.116622924805
12526.104248046875,12137.166152954102
20535.705505371094,3023.8809661865234
9843.30869547526,11365.784261067709
14515.25776163737,1718.4446461995442
13455.71457417806,3439.213907877604
17674.972279866535,2776.0285847981772
12567.227127075195,3800.7692515055337
9294.698654174805,4391.116836547852
13647.614329020182,1126.0209503173828
12591.348007202148,12683.352035522461
10811.309819539389,2330.697453816732
14155.415873209635,14450.104568481445
10576.815460205078,7809.837331136067
18851.375966389973,18794.084889729816
15670.673090616861,15674.374104817709
8071.830800374349,4074.915013631185
10663.22602335612,1524.9584655761719
6207.665456136067,3324.662180582682
9463.466654459635,10038.160909016928
15447.23462931315,9845.149236043295
19203.838811238606,19547.845291137695
8647.966817220053,8981.754801432291
9939.783762613932,2646.8160196940103
10234.768325805664,2095.2406870524087
13540.187998453775,11856.703008015951
12481.391789754232,1813.021748860677
12816.893376668295,5589.868916829427
11272.741500854492,3557.42236328125
12863.527943929037,718.5719706217448
21282.49089050293,20226.246963500977
11104.589940388998,3061.659093221029
10879.928105672201,11649.984344482422
22937.276733398438,22887.02705891927
12162.106404622396,11799.285329182943
12368.169209798178,3474.486282348633
15968.131998697916,15738.203353881836
14846.24592590332,8955.623774210611
10429.335810343424,3305.0482177734375
13434.059778849283,13304.157740275064
8582.096211751303,9878.310455322266
12964.032475789389,3180.828867594401
12292.04898071289,2506.7964477539062
15424.93694559733,1536.9104309082031
12735.428080240885,1271.1056365966797
15130.830291748047,4386.332865397136
13224.129811604818,2233.3639780680337
13453.444966634115,2375.800003051758
12663.220677693686,12318.694524129232
12295.35440572103,3713.4302419026694
7204.254038492839,4143.406509399414
11889.05071512858,2705.8978322347007
9638.97726949056,9233.87565612793
13906.04958597819,703.0719706217448
19492.22508239746,18664.02717081706
8832.289621988932,8881.956685384115
11175.51742553711,11455.91042582194
11209.861399332682,12840.247060139975
14302.442260742188,2926.8870442708335
12673.65244547526,12537.826166788736
10269.431142171225,12246.049077351889
8061.506245930989,2422.484588623047
10604.8747660319,10644.43637084961
11974.51372273763,12687.002110799154
19160.97407023112,17532.589782714844
8923.512736002604,2556.828903198242
10911.875442504883,9388.78216044108
8782.202845255533,6828.263977050781
9783.940694173178,9888.292424519857
9460.902267456055,9899.0778910319
11587.285303751627,1980.0074157714844
8114.732803344727,1772.3682912190754
10014.626190185547,5028.574157714844
14021.958638509115,4059.071278889974
12423.853393554688,4768.724060058594
9575.58780415853,11048.01649983724
11313.352091471354,1560.2721506754558
15016.869705200195,8297.298909505209
16450.163838704426,16355.621103922525
15239.484497070312,1641.705571492513
12590.163126627604,1183.5983479817708
8119.112782796224,2724.833730061849
10225.652659098307,4014.8766733805337
12416.721165974936,11992.383834838867
11696.571660359701,11915.875493367514
16733.21790568034,16286.954839070639
10142.56763712565,3088.4188232421875
15074.738810221354,1970.4544118245442
11921.016270955404,3997.075698852539
11193.186594645182,3070.8699391682944
11355.92593383789,2706.8488108317056
10558.134902954102,3750.62890625
15582.897186279297,14457.958567301432
9056.158798217773,8707.995702107748
11663.118881225586,2435.6316986083984
12982.395233154297,12558.419596354166
12932.091120402018,11719.53948465983
11922.04621887207,12682.902969360352
13382.444264729818,1889.0099385579426
6457.194305419922,835.5351715087891
13990.441314697266,12437.3742574056
9981.195185343424,1588.1580149332683
13742.366333007812,2071.8888956705728
10025.446823120117,9178.739776611328
10175.71817525228,4723.581715901692
14762.38633219401,15122.720611572266
11517.862345377604,4846.501398722331
22252.117126464844,21793.49068705241
12882.448048909506,12635.338150024414
11583.650446573893,3543.2806447347007
11599.19563293457,11473.845423380533
10377.868321736654,9927.028076171875
11071.656422932943,4352.821436564128
15309.792266845703,6132.809219360352
15189.248524983725,16519.51779683431
10596.79339090983,5452.144215901692
14410.880187988281,1480.1503448486328
11000.32964070638,10831.480107625326
12567.88889058431,12094.175084431967
10226.158040364584,3451.975641886393
9993.710138956705,4134.9735768636065
18639.19541422526,17901.99985249837
14604.507853190104,11472.58619181315
11503.617635091146,1676.0826975504558
17645.520838419598,1028.0673166910808
13404.715911865234,6101.807281494141
11025.993881225586,1386.215611775716
13375.48171488444,13507.040974934896
12039.941029866537,12918.524286905924
11107.935068766275,10792.456939697266
9911.346755981445,8520.678731282553
12835.037724812826,11809.471796671549
14460.334467569986,2318.436757405599
11798.816802978516,1414.3480733235676
9167.541788736979,1306.0868072509766
10095.046747843424,9692.380025227865
10600.58132425944,8675.686879475912
18885.586247762043,18873.20948791504
13301.848780314127,2430.355382283529
11303.042617797852,1913.4887186686199
11077.08096822103,4816.441146850586
8312.05625406901,5805.075276692708
10021.107299804688,9814.542277018229
8125.866780598958,1865.443323771159
9989.336369832357,3321.062469482422
10958.561126708984,10344.19346110026
14671.072138468424,15820.921635945639
13515.406941731771,12963.337697347006
11423.410339355469,11894.383346557617
14565.917587280273,1141.1776173909504
10327.488133748373,11355.20920308431
9783.838205973307,9654.724980672201
13509.42153930664,909.1190287272135
13346.375442504883,13492.788798014322
15689.93091837565,3466.5060373942056
13403.443862915039,1018.7617340087891
12508.8640238444,877.515869140625
11103.275665283203,2297.498362223307
13019.13239034017,4630.007720947266
10903.927205403646,10883.651178995768
7023.053436279297,7362.278600056966
8303.819218953451,3202.121826171875
20378.520985921223,19889.877833048504
13505.291997273764,13182.877059936523
9903.829935709635,1582.4483998616536
10613.8859761556,10248.290171305338
10476.340957641602,3166.655039469401
19342.96139017741,1834.1781565348308
8290.033696492514,7851.824788411458
23851.11356608073,1587.2388458251953
13540.312337239584,13784.722345987955
13069.338241577148,3178.380528767904
9991.314315795898,1644.6526387532551
8956.182500203451,2147.8932088216147
13820.61661275228,955.9077911376953
9812.792129516602,2988.041951497396
11287.49799601237,11097.0168355306
13570.271916707357,720.1365559895834
18784.315185546875,2490.0160319010415
13389.92398071289,13114.335708618164
13739.661239624023,1566.9518025716145
12439.517094930014,12598.57411702474
13790.190521240234,3095.6382344563804
9909.029261271158,4234.0808512369795
9093.746871948242,5119.2976481119795
15470.372380574545,1709.5303955078125
14924.695988972982,2270.8428751627603
13088.885818481445,5242.042612711589
10960.864613850912,11487.736557006836
9342.478556315104,9729.716171264648
14969.906829833984,3958.1416625976562
11216.88617960612,7581.284673055013
8409.432444254557,8268.379725138346
9111.005228678385,3010.968007405599
13030.524342854818,2164.689153035482
11892.720464070639,963.610341389974
8075.6047922770185,7959.379150390625
13402.863525390625,1085.0003509521484
12611.359497070312,1343.7938334147136
13217.954427083334,13272.028849283854
11170.875635782877,4081.7307637532554
11069.715489705404,2610.251719156901
9631.57428487142,3978.9557495117188
10581.426666259766,3190.824193318685
13209.475891113281,1882.3624013264973
18257.926991780598,2814.473673502604
18977.738408406574,1385.1095631917317
9407.470428466797,2507.0834452311196
12543.632573445639,2617.042938232422
11111.729227701822,3685.7712198893228
11228.837605794271,3219.9869435628257
10490.121973673502,10458.993453979492
15412.467478434244,1403.6873423258464
15448.575139363607,2153.505864461263
9043.113672892252,1322.3253682454426
13249.738240559896,1061.8482411702473
11097.59856669108,11580.198425292969
10919.894831339518,1198.6763509114583
13092.533762613932,1195.7898610432942
10190.152994791666,3062.721506754557
13929.058583577475,1169.1856028238933
9972.046178181967,7410.531865437825
8784.013137817383,4180.193649291992
9999.146153767904,12927.866002400717
21338.56478881836,2020.3842366536458
13272.078709920248,1287.1754760742188
10480.81908162435,9903.837097167969
12229.018483479818,12219.365737915039
10864.397216796875,10659.452275594076
10409.215169270834,10336.745213826498
15469.749994913736,15603.088999430338
15796.90584818522,13817.920623779297
11355.835891723633,2422.8250020345054
9028.245427449545,11252.267288208008
17812.571863810223,17530.860092163086
20616.62060546875,7090.676055908203
11789.577158610025,6838.711039225261
10544.504353841146,10479.523279825846
11612.17552693685,12629.702524820963
10402.155685424805,3914.2742614746094
12598.57725016276,6587.270787556966
10521.563451131186,11308.570505777994
10207.83430480957,10936.040369669596
11869.166956583658,3360.8490600585938
11754.392959594727,6202.515294392903
9672.608963012695,9361.34353129069
12132.595321655273,11537.746719360352
11861.62973022461,12420.51358540853
15659.165506998697,16445.545908610027
12338.833399454752,12477.825174967447
16568.75391133626,15690.554087320963
11568.566599527994,12355.929000854492
15986.486806233725,1979.098856608073
13795.334065755209,16633.091573079426
16677.472239176434,17721.955047607422
9272.973993937174,2113.167678833008
12699.365585327148,1524.4829355875652
15387.98446146647,15841.27072652181
13875.300506591797,1123.3179524739583
15308.245091756186,15446.27092997233
12295.96149190267,1622.238764444987
14077.046478271484,4951.037979125977
9952.791788736979,5820.8267822265625
11145.87191772461,2937.2065938313804
12880.951731363932,12551.291712443033
12739.597529093424,12671.013631184896
9586.038599650064,2469.334676106771
17993.687021891277,3723.2101287841797
10329.652384440104,10892.94524637858
15706.666681925455,12959.31379699707
12686.69010925293,763.2072957356771
14954.152643839518,15042.205774943033
15924.08114115397,15808.736211140951
13862.748194376627,1217.5656026204426
7730.796635945638,2063.089859008789
11524.52904256185,11292.258036295572
9660.528432210287,1841.060078938802
11636.273462931314,11988.041208902994
14340.209106445312,14292.881779988607
12003.455337524414,6509.891774495442
